customer_id,first_name,last_name,email,phone_number,gender,age,registration_date,city,state,country,yearly_income,no_of_children
e72b4a33_chia2361202311,Chiara,Ricci,chiara.ricci8@gmail.com,3.94E+11,F,27,11/23/2023,Rome,Lombardy,Italy,41078.49,"Not Married"
e7563021_anja7173202209,Anjali,Sharma,anjali.sharma8@gmail.com,9.17E+11,Other,24,9/10/2022,Bangalore,"West Bengal",India,110110.45,"1 or More Children"
e78d7fdb_haru4838202211,Haruto,Takahashi,haruto.takahashi18@gmail.com,8.13E+11,Other,59,11/25/2022,Nagoya,Hiroshima,Japan,56669.57,"Not Married"
e7c3c65a_jaha9664202305,Jahanara,Akhtar,jahanara.akhtar5@gmail.com,8.80E+11,Other,27,5/27/2023,Narayanganj,Mymensingh,Bangladesh,103282.93,"0 Children"
e84dac46_thom2171202210,Thomas,Wagner,thomas.wagner8@gmail.com,4.91E+11,M,52,10/11/2022,Cologne,Bavaria,Germany,55593.42,"0 Children"
e8852268_luca9916202310,Lucas,Smith,lucas.smith5@gmail.com,15737079916,Other,38,10/19/2023,Vancouver,Ontario,Canada,120402.51,"0 Children"
e8a89e09_vikr1680202301,Vikram,Yadav,vikram.yadav2@gmail.com,9.19E+11,M,30,1/13/2023,Surat,"West Bengal",India,74635.66,"0 Children"
e8aa28ba_soph7110202205,Sophia,Lee,sophia.lee2@gmail.com,17823887110,M,21,5/23/2022,Toronto,"Nova Scotia",Canada,44526.32,"0 Children"
e8d59c2e_sofi7100202308,Sofia,Russo,sofia.russo8@gmail.com,3.97E+11,F,20,8/3/2023,Genoa,Piedmont,Italy,41341.58,"1 or More Children"
e9072401_fati9534202309,Fatima,Hossain,fatima.hossain10@gmail.com,8.80E+11,Other,63,9/13/2023,Mymensingh,Khulna,Bangladesh,75998.40,"0 Children"
e965a432_liam3793202207,Liam,Martin,liam.martin5@gmail.com,11444983793,F,61,7/19/2022,Ottawa,"New Brunswick",Canada,68735.01,"0 Children"
e98cfce2_fati8830202309,Fatima,Hossain,fatima.hossain12@gmail.com,8.80E+11,F,64,9/10/2023,Barisal,Barisal,Bangladesh,50121.11,"1 or More Children"
e9e75c23_isla7135202302,Isla,Thompson,isla.thompson6@gmail.com,6129647135,F,35,2/12/2023,Hobart,"Northern Territory",Australia,21745.25,"Not Married"
ea6b3585_sabi2040202201,Sabine,Becker,sabine.becker8@gmail.com,4.93E+11,M,50,1/14/2022,Frankfurt,Berlin,Germany,61731.22,"1 or More Children"
ebdf00b5_giul8661202309,Giulia,Esposito,giulia.esposito5@gmail.com,3.93E+11,M,35,9/16/2023,Naples,Piedmont,Italy,79888.30,"1 or More Children"
ebfb28f6_anna0875202304,Anna,Schmidt,anna.schmidt3@gmail.com,4.95E+11,M,19,4/1/2023,Stuttgart,Baden-WÃ¼rttemberg,Germany,144523.84,"0 Children"
ec2df1c9_ava.4582202205,Ava,Harris,ava.harris9@gmail.com,6174094582,Other,30,5/3/2022,Canberra,"Australian Capital Territory",Australia,100744.39,"0 Children"
ec714828_sadi5433202308,Sadia,Ahmed,sadia.ahmed11@gmail.com,8.80E+11,Other,24,8/29/2023,Rajshahi,Barisal,Bangladesh,99107.45,"0 Children"
ed5a772f_fati6931202303,Fatima,Hossain,fatima.hossain8@gmail.com,8.80E+11,M,39,3/10/2023,Rangpur,Chittagong,Bangladesh,131869.03,"Not Married"
edbcf4c9_anja1119202206,Anjali,Sharma,anjali.sharma5@gmail.com,9.20E+11,Other,45,6/24/2022,Surat,"Tamil Nadu",India,61088.49,"0 Children"
edd702b2_jaha8979202304,Jahanara,Akhtar,jahanara.akhtar4@gmail.com,8.80E+11,M,21,4/18/2023,Comilla,Sylhet,Bangladesh,91487.06,"Not Married"
edf4b9a0_sofi6640202307,Sofia,Russo,sofia.russo5@gmail.com,3.93E+11,M,54,7/18/2023,Genoa,Emilia-Romagna,Italy,86474.00,"Not Married"
ee0e47ea_ales5375202312,Alessia,Romano,alessia.romano4@gmail.com,3.90E+11,F,65,12/28/2023,Verona,Veneto,Italy,124207.80,"1 or More Children"
eea36366_yan.1024202208,Yan,Goh,yan.goh@gmail.com,6579031024,M,58,8/17/2022,Singapore,Singapore,Singapore,125775.65,"1 or More Children"
ef243f0a_isab6882202203,Isabella,Clark,isabella.clark12@gmail.com,14142016882,Other,24,3/26/2022,Montreal,Manitoba,Canada,128593.74,"1 or More Children"
ef359239_fati9519202208,Fatima,Hossain,fatima.hossain5@gmail.com,8.80E+11,Other,60,8/25/2022,Barisal,Barisal,Bangladesh,68393.40,"1 or More Children"
ef740f99_giul1424202205,Giulia,Esposito,giulia.esposito3@gmail.com,3.93E+11,Other,40,5/31/2022,Venice,Lombardy,Italy,112021.25,"Not Married"
ef8e4263_oliv8761202210,Oliver,Brown,oliver.brown10@gmail.com,6114378761,F,24,10/2/2022,"Gold Coast","Northern Territory",Australia,141627.49,"Not Married"
efa0ee9e_priy7550202309,Priya,Singh,priya.singh3@gmail.com,9.11E+11,M,57,9/26/2023,Hyderabad,Maharashtra,India,25389.42,"0 Children"
f007ae1c_char4588202301,Charlotte,Taylor,charlotte.taylor@gmail.com,6149004588,F,36,1/23/2023,Adelaide,"Northern Territory",Australia,63446.89,"Not Married"
f062010d_isla3334202302,Isla,Thompson,isla.thompson2@gmail.com,6196093334,Other,52,2/22/2023,Brisbane,"Northern Territory",Australia,147911.54,"Not Married"
f0b9517f_noah2081202210,Noah,Wilson,noah.wilson@gmail.com,19444982081,F,24,10/4/2022,Montreal,Alberta,Canada,133425.87,"0 Children"
f0c7cad0_vikr7459202208,Vikram,Yadav,vikram.yadav@gmail.com,9.10E+11,Other,31,8/7/2022,Delhi,Karnataka,India,32704.01,"0 Children"
f170d0cb_min.4981202209,Min,Ng,min.ng2@gmail.com,6566464981,F,46,9/15/2022,Singapore,Singapore,Singapore,41950.11,"1 or More Children"
f17d0928_mich6850202210,Michael,Williams,michael.williams@gmail.com,11164706850,M,50,10/20/2022,Phoenix,Texas,USA,146762.90,"1 or More Children"
f1d1ea5a_wei.7659202310,Wei,Tan,wei.tan3@gmail.com,6581577659,F,39,10/8/2023,Singapore,Singapore,Singapore,103635.85,"1 or More Children"
f1f296d1_neha9545202201,Neha,Verma,neha.verma5@gmail.com,9.17E+11,M,27,1/5/2022,Mumbai,Karnataka,India,97250.37,"Not Married"
f22780bf_anna2337202201,Anna,Schmidt,anna.schmidt@gmail.com,4.99E+11,Other,37,1/15/2022,Stuttgart,Rhineland-Palatinate,Germany,106465.31,"Not Married"
f2469ff6_kari4402202311,Karim,Khan,karim.khan6@gmail.com,8.80E+11,Other,23,11/15/2023,Rajshahi,Mymensingh,Bangladesh,149488.76,"1 or More Children"
f25c90d7_char6690202212,Charlotte,Taylor,charlotte.taylor6@gmail.com,6170526690,F,56,12/27/2022,Perth,"New South Wales",Australia,94629.44,"0 Children"
f2a610ea_moni4621202308,Monika,Hoffmann,monika.hoffmann3@gmail.com,4.92E+11,F,56,8/22/2023,Essen,Hamburg,Germany,83780.29,"Not Married"
f2ed823e_jack7484202309,Jack,Jones,jack.jones9@gmail.com,6123287484,M,54,9/5/2023,Newcastle,Queensland,Australia,65894.61,"1 or More Children"
f34e28bb_anja2286202306,Anjali,Sharma,anjali.sharma@gmail.com,9.20E+11,Other,27,6/26/2023,Ahmedabad,Rajasthan,India,111239.76,"Not Married"
f3568f41_oliv4153202202,Olivia,Brown,olivia.brown@gmail.com,14560944153,Other,47,2/24/2022,Phoenix,California,USA,97718.56,"1 or More Children"
f35be4bb_ava.9379202310,Ava,Harris,ava.harris5@gmail.com,6105849379,Other,18,10/8/2023,Canberra,Queensland,Australia,104237.15,"Not Married"
f37a3666_liam2133202205,Liam,Martin,liam.martin3@gmail.com,18107702133,M,40,5/9/2022,Kitchener,"New Brunswick",Canada,139707.96,"Not Married"
f3b125f4_hui.9854202310,Hui,Chua,hui.chua2@gmail.com,6521489854,M,33,10/3/2023,Singapore,Singapore,Singapore,84501.75,"Not Married"
f3bcb217_saku8077202207,Sakura,Tanaka,sakura.tanaka11@gmail.com,8.12E+11,M,46,7/2/2022,Tokyo,Kyoto,Japan,107852.42,"1 or More Children"
f3ea5ef9_char9051202204,Charlotte,Taylor,charlotte.taylor10@gmail.com,6198589051,F,19,4/7/2022,Newcastle,Tasmania,Australia,20707.05,"1 or More Children"
f3eb4d58_ales2858202307,Alessia,Romano,alessia.romano6@gmail.com,3.92E+11,F,35,7/7/2023,Bologna,Veneto,Italy,20470.79,"1 or More Children"
f4452b65_robe6843202305,Robert,Miller,robert.miller5@gmail.com,12454886843,Other,53,5/9/2023,"San Diego",Illinois,USA,68554.19,"1 or More Children"
f4f181fe_hui.7747202202,Hui,Chua,hui.chua5@gmail.com,6588897747,Other,28,2/28/2022,Singapore,Singapore,Singapore,145573.28,"1 or More Children"
f521e946_gius1050202301,Giuseppe,Rossi,giuseppe.rossi12@gmail.com,3.93E+11,Other,57,1/8/2023,Palermo,Veneto,Italy,59685.90,"1 or More Children"
f5277d48_ling6608202211,Ling,Wong,ling.wong12@gmail.com,6505836608,Other,43,11/17/2022,Singapore,Singapore,Singapore,105601.43,"1 or More Children"
f53413ed_hiro3347202212,Hiroshi,Sato,hiroshi.sato10@gmail.com,8.18E+11,M,24,12/10/2022,Kobe,Hokkaido,Japan,126335.74,"Not Married"
f5651c19_amit9361202308,Amit,Kumar,amit.kumar@gmail.com,9.15E+11,Other,61,8/17/2023,Delhi,Delhi,India,51439.22,"0 Children"
f581ef3d_oliv1069202202,Oliver,Johnson,oliver.johnson4@gmail.com,13842091069,F,22,2/7/2022,Toronto,"Nova Scotia",Canada,98588.05,"1 or More Children"
f5d50c3f_amel1059202310,Amelia,Martin,amelia.martin9@gmail.com,6134711059,F,21,10/26/2023,"Gold Coast","New South Wales",Australia,139210.22,"0 Children"
f648bec2_soph8709202303,Sophia,Lee,sophia.lee7@gmail.com,14381208709,M,46,3/8/2023,Vancouver,Manitoba,Canada,48335.97,"1 or More Children"
f6893de2_li.t3827202305,Li,Teo,li.teo5@gmail.com,6596203827,Other,40,5/21/2023,Singapore,Singapore,Singapore,119301.62,"Not Married"
f6944b66_jun.0883202310,Jun,Lee,jun.lee8@gmail.com,6593470883,F,56,10/9/2023,Singapore,Singapore,Singapore,103943.32,"Not Married"
f69b942c_yuki9627202301,Yuki,Suzuki,yuki.suzuki8@gmail.com,8.14E+11,Other,51,1/29/2023,Tokyo,Tokyo,Japan,48354.13,"0 Children"
f6d563ef_neha3578202211,Neha,Verma,neha.verma2@gmail.com,9.13E+11,M,35,11/28/2022,Kolkata,Delhi,India,145066.24,"1 or More Children"
f6fb5703_anja3950202312,Anjali,Sharma,anjali.sharma9@gmail.com,9.14E+11,Other,60,12/30/2023,Chennai,Rajasthan,India,87826.32,"1 or More Children"
f80977d1_amel7520202306,Amelia,White,amelia.white3@gmail.com,10514967520,M,58,6/5/2023,"Quebec City","Nova Scotia",Canada,112244.72,"Not Married"
f810608e_sofi6989202302,Sofia,Russo,sofia.russo4@gmail.com,3.96E+11,M,60,2/25/2023,Verona,Tuscany,Italy,140435.21,"Not Married"
f83f37f3_andr5577202207,Andreas,Schulz,andreas.schulz6@gmail.com,4.91E+11,M,53,7/11/2022,Cologne,Rhineland-Palatinate,Germany,64077.25,"Not Married"
f8882d74_priy0822202205,Priya,Singh,priya.singh5@gmail.com,9.16E+11,Other,52,5/26/2022,Ahmedabad,"West Bengal",India,20941.50,"1 or More Children"
f9b3475b_luca5264202212,Lucas,Smith,lucas.smith8@gmail.com,18553155264,F,59,12/9/2022,Montreal,"Nova Scotia",Canada,127825.15,"0 Children"
fa66c1cb_jun.8752202212,Jun,Lee,jun.lee14@gmail.com,6534968752,Other,48,12/13/2022,Singapore,Singapore,Singapore,25663.59,"Not Married"
fa867fbe_fran7276202207,Francesco,Marino,francesco.marino4@gmail.com,3.91E+11,Other,57,7/21/2022,Verona,Veneto,Italy,111699.24,"1 or More Children"
faf606d2_pete5894202312,Peter,Schneider,peter.schneider2@gmail.com,4.97E+11,M,58,12/1/2023,Leipzig,"Lower Saxony",Germany,88203.08,"0 Children"
fb0c622a_chia6178202201,Chiara,Ricci,chiara.ricci9@gmail.com,3.99E+11,F,28,1/22/2022,Milan,Campania,Italy,128853.04,"0 Children"
fbc2740d_aoi.8284202208,Aoi,Ito,aoi.ito6@gmail.com,8.19E+11,F,37,8/15/2022,Hiroshima,Aichi,Japan,20637.59,"Not Married"
fbe196be_deep5898202305,Deepak,Rao,deepak.rao8@gmail.com,9.13E+11,F,25,5/15/2023,Pune,Delhi,India,36798.73,"Not Married"
fc0cd71d_ava.0638202212,Ava,Davis,ava.davis5@gmail.com,19796770638,M,36,12/1/2022,Phoenix,Georgia,USA,118818.43,"1 or More Children"
fc44f970_haru1242202301,Haruto,Takahashi,haruto.takahashi3@gmail.com,8.15E+11,Other,38,1/4/2023,Hiroshima,Osaka,Japan,117677.08,"1 or More Children"
fc7ac5c3_jun.8814202306,Jun,Lee,jun.lee@gmail.com,6548248814,Other,30,6/25/2023,Singapore,Singapore,Singapore,148931.53,"0 Children"
fcad7e97_ayes2042202301,Ayesha,Rahman,ayesha.rahman17@gmail.com,8.80E+11,M,64,1/9/2023,Sylhet,Rangpur,Bangladesh,45347.47,"Not Married"
fcae5eb2_chia3399202311,Chiara,Ricci,chiara.ricci4@gmail.com,3.97E+11,Other,51,11/15/2023,Genoa,Piedmont,Italy,128860.16,"1 or More Children"
fd462ac8_will6158202209,William,White,william.white10@gmail.com,6167436158,F,59,9/21/2022,Canberra,"New South Wales",Australia,123118.05,"0 Children"
fd5eb38d_will2205202203,William,White,william.white@gmail.com,6187602205,M,41,3/24/2022,Adelaide,Queensland,Australia,70209.78,"0 Children"
fdcd9394_mart4272202310,Martina,Greco,martina.greco3@gmail.com,3.96E+11,F,32,10/8/2023,Bologna,Lombardy,Italy,46207.65,"0 Children"
fe508fb7_mich8331202202,Michael,Weber,michael.weber@gmail.com,4.94E+11,Other,55,2/28/2022,DÃ¼sseldorf,"North Rhine-Westphalia",Germany,119034.60,"0 Children"
feefbe43_ayes1246202204,Ayesha,Rahman,ayesha.rahman7@gmail.com,8.80E+11,F,54,4/21/2022,Comilla,Khulna,Bangladesh,117774.43,"Not Married"
fefae46c_char9035202206,Charlotte,Taylor,charlotte.taylor11@gmail.com,6130179035,F,35,6/17/2022,Perth,"Western Australia",Australia,59086.93,"0 Children"
fefe7c86_ava.9524202311,Ava,Harris,ava.harris14@gmail.com,6164119524,Other,57,11/29/2023,"Gold Coast","New South Wales",Australia,55360.55,"0 Children"
ff567989_hans7218202309,Hans,MÃ¼ller,hans.mÃ¼ller4@gmail.com,4.98E+11,F,20,9/27/2023,Frankfurt,Hesse,Germany,144064.49,"1 or More Children"
ff633406_soph4508202208,Sophia,Garcia,sophia.garcia5@gmail.com,18761004508,Other,41,8/7/2022,Philadelphia,Pennsylvania,USA,25401.03,"Not Married"
ff6dcd2b_giul0036202309,Giulia,Esposito,giulia.esposito9@gmail.com,3.98E+11,Other,23,9/29/2023,Genoa,Emilia-Romagna,Italy,60306.72,"1 or More Children"
ffbdfbbb_isab9433202207,Isabella,Clark,isabella.clark4@gmail.com,10212629433,F,40,7/14/2022,Kitchener,Manitoba,Canada,64414.50,"0 Children"
